time(millisecond),datetime (pst),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
75300,4/21/25 22:23,4/22/25 5:23,34.01985752,-118.2899774,2.624672,,,178.6839575,3.608924,0.223694,12.03900957,46.59875477,13,4,7.084,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.5,-0.5,-0.8,0,1,860,1024,1024,1024,-25,0,0,0,335.5,0,0,24,3.558,3.529,0,0,0,0,4.741,96.62,178.6839575,2.624672,6,P-GPS,
75400,4/21/25 22:23,4/22/25 5:23,34.0198571,-118.2899771,2.624672,,,178.6839575,3.608924,0.223694,11.89366836,46.77132696,13,4,7.084,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.5,-0.3,-0.6,0,1,860,1024,1024,1024,-25,0,0,0,335.5,0,0,24,3.558,3.529,0,0,0,0,4.741,96.62,178.6839575,2.624672,6,P-GPS,
75500,4/21/25 22:23,4/22/25 5:23,34.01985695,-118.289977,2.624672,,,178.6839575,3.608924,0.223694,11.84245445,46.83267866,13,4,7.084,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.4,0.5,-0.8,0,1,845,1024,1024,1024,-27,0,0,0,335.5,0,0,24,3.558,3.529,0,0,0,0,4.741,96.62,178.6839575,2.624672,6,P-GPS,
75600,4/21/25 22:23,4/22/25 5:23,34.01985677,-118.2899769,2.624672,,,178.6839575,3.608924,0.223694,11.7825135,46.90288864,13,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.3,1.4,-0.7,0,1,848,1040,1024,1024,-27,2,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,178.6839575,2.624672,6,P-GPS,
75700,4/21/25 22:23,4/22/25 5:23,34.01985661,-118.289977,2.624672,,,178.6839575,3.608924,0.223694,11.72053843,46.96588077,13,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.4,1.4,-1,0,1,874,1054,1024,1024,-23,5,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,178.6839575,2.624672,6,P-GPS,
75800,4/21/25 22:23,4/22/25 5:23,34.01985605,-118.2899774,2.624672,,,178.6839575,3.608924,0.447388,11.50278908,47.21555269,15,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,0,0,16.5,1,-1.1,0,1,874,1054,1024,1024,-23,5,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,178.6839575,2.624672,6,P-GPS,
75900,4/21/25 22:23,4/22/25 5:23,34.01985593,-118.2899776,2.952756,,,179.0120415,3.608924,0.447388,11.45633239,47.27231122,15,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,0,0,16.5,0.8,-1,0,1,874,1054,1024,1024,-23,5,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76000,4/21/25 22:23,4/22/25 5:23,34.01985579,-118.2899777,2.952756,,,179.0120415,3.608924,0.447388,11.39954105,47.33792802,13,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,0,0,16.5,1,-0.8,0,1,887,1050,1024,1024,-21,4,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76100,4/21/25 22:23,4/22/25 5:23,34.01985569,-118.2899778,2.952756,,,179.0120415,3.608924,0.4921268,11.36404236,47.37893852,13,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,-0.223694,0,16.5,1.1,-0.5,0,1,932,1024,1024,1024,-14,0,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76200,4/21/25 22:23,4/22/25 5:23,34.01985557,-118.2899778,2.952756,,,179.0120415,3.608924,0.4921268,11.31601086,47.43011963,16,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,-0.223694,0,16.5,0.9,-0.5,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76300,4/21/25 22:23,4/22/25 5:23,34.0198559,-118.2899785,2.952756,,,179.0120415,3.608924,0.7158208,11.42270378,47.66109076,16,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.671082,-0.223694,0,16.5,0.2,-0.5,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76400,4/21/25 22:23,4/22/25 5:23,34.01985577,-118.2899786,2.952756,,,179.0120415,3.608924,0.4921268,11.37044,47.72375481,15,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,-0.223694,0,16.6,-2.8,-0.8,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76500,4/21/25 22:23,4/22/25 5:23,34.01985581,-118.2899787,2.952756,,,179.0120415,3.608924,0.447388,11.38582714,47.74770494,15,4,7.081,179.6682095,3.608924,1.8342908,12.06269724,-0.447388,0,0,16.7,-3.8,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.558,3.528,0,0,0,0,4.694,96.8,179.0120415,2.952756,6,P-GPS,
76600,4/21/25 22:23,4/22/25 5:23,34.0198559,-118.2899787,2.952756,,,179.0120415,3.608924,0.223694,11.41607648,47.78149759,16,4,7.077,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.6,-3.4,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
76700,4/21/25 22:23,4/22/25 5:23,34.01985647,-118.2899791,2.952756,,,179.0120415,3.608924,0.223694,11.61722478,48.01574957,16,4,7.077,179.6682095,3.608924,1.8342908,12.06269724,-0.223694,0,0,16.4,-3.1,-1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
76800,4/21/25 22:23,4/22/25 5:23,34.01985659,-118.2899792,2.952756,,,179.0120415,3.608924,0,11.65698856,48.07578894,15,4,7.077,179.6682095,3.608924,1.8342908,12.06269724,0,0,0,16.4,-2.6,-1.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
76900,4/21/25 22:23,4/22/25 5:23,34.01985686,-118.2899792,2.952756,,,179.0120415,3.608924,0,11.75731665,48.17618264,15,4,7.077,179.6682095,3.608924,1.8342908,12.06269724,0,0,0,16.5,-2.2,-0.7,0,1,1024,1367,1024,1024,0,52,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77000,4/21/25 22:23,4/22/25 5:23,34.01985717,-118.2899792,2.952756,,,179.0120415,3.608924,0,11.87148988,48.29068396,17,4,7.077,179.6682095,3.608924,1.8342908,12.06269724,0,0,0,16.5,-1.6,0,0,1,1024,1534,1024,1024,0,77,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77100,4/21/25 22:23,4/22/25 5:23,34.01985827,-118.2899789,2.952756,,,179.0120415,3.608924,0,12.27608307,48.69718004,17,4,7.077,179.6682095,3.608924,1.8342908,12.27608307,0,0,0,16.5,-1.1,4.1,0,1,1024,1533,1024,1024,0,77,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77200,4/21/25 22:23,4/22/25 5:23,34.01985869,-118.2899788,2.952756,,,179.0120415,3.608924,0,12.43002008,48.85433227,16,4,7.077,179.6682095,3.608924,1.8342908,12.43002008,0,0,0,16.5,-1.2,9.3,0,1,1024,1533,1024,1024,0,77,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77300,4/21/25 22:23,4/22/25 5:23,34.01985912,-118.2899786,2.952756,,,179.0120415,3.608924,0,12.59320906,49.03149763,16,4,7.077,179.6682095,3.608924,1.8342908,12.59320906,-0.223694,0.447388,0,16.6,-1.4,11.6,0,1,1024,1529,1024,1024,0,77,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77400,4/21/25 22:23,4/22/25 5:23,34.01985952,-118.2899781,2.952756,,,179.0120415,3.608924,0.9171454,12.74927862,49.23851864,16,4,7.077,179.6682095,3.608924,1.8342908,12.74927862,-0.223694,0.894776,0,16.6,-1.3,12.1,0,1,1024,1518,1024,1024,0,75,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77500,4/21/25 22:23,4/22/25 5:23,34.01985978,-118.2899773,2.952756,,,179.0120415,3.608924,1.4092722,12.86213952,49.49836116,16,4,7.077,179.6682095,3.608924,1.8342908,12.86213952,-0.447388,1.342164,0,16.5,-1.3,11.6,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.555,3.525,0,0,0,0,4.794,96.8,179.0120415,2.952756,6,P-GPS,
77600,4/21/25 22:23,4/22/25 5:23,34.01985979,-118.2899762,2.952756,,,179.0120415,3.608924,1.901399,12.90023007,49.80479162,16,4,7.075,179.6682095,3.608924,1.901399,12.90023007,-0.671082,1.789552,0,16.5,-1.5,8.9,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
77700,4/21/25 22:23,4/22/25 5:23,34.01985956,-118.2899751,2.952756,,,179.0120415,3.608924,2.125093,12.86102403,50.16010659,16,4,7.075,179.6682095,3.608924,2.125093,12.90023007,-0.671082,2.013246,0,16.3,-1.4,-5.9,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
77800,4/21/25 22:23,4/22/25 5:23,34.01985934,-118.289974,2.952756,,,179.0120415,3.608924,1.8342908,12.83605684,50.51935857,15,4,7.075,179.6682095,3.608924,2.125093,12.90023007,-0.447388,1.789552,0,16.5,-1.5,-10.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
77900,4/21/25 22:23,4/22/25 5:23,34.01985898,-118.289973,2.952756,,,179.0120415,3.608924,1.4092722,12.7620739,50.83267879,15,4,7.075,179.6682095,3.608924,2.125093,12.90023007,-0.447388,1.342164,0,16.6,-1.3,-10.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78000,4/21/25 22:23,4/22/25 5:23,34.01985764,-118.2899721,2.952756,,,179.0120415,3.608924,0.9171454,12.34317625,51.39599902,15,4,7.075,179.6682095,3.608924,2.125093,12.90023007,-0.223694,0.894776,0,16.7,-1.4,-8.7,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78100,4/21/25 22:23,4/22/25 5:23,34.01985699,-118.2899717,2.952756,,,179.0120415,3.608924,0.7158208,12.13982978,51.66535598,15,4,7.075,179.6682095,3.608924,2.125093,12.90023007,-0.223694,0.671082,0,16.7,-1.2,-7.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78200,4/21/25 22:23,4/22/25 5:23,34.01985635,-118.2899714,2.952756,,,179.0120415,3.608924,0.447388,11.93930484,51.91601216,14,4,7.075,179.6682095,3.608924,2.125093,12.90023007,0,0.447388,0,16.6,-1.1,-5.6,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78300,4/21/25 22:23,4/22/25 5:23,34.01985577,-118.2899715,2.952756,,,179.0120415,3.608924,0.223694,11.72191639,52.13418802,14,4,7.075,179.6682095,3.608924,2.125093,12.90023007,0,0.223694,0,16.8,-1.1,-4.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78400,4/21/25 22:23,4/22/25 5:23,34.01985375,-118.2899727,2.952756,,,179.0120415,3.608924,0.223694,10.91824182,52.95767886,14,4,7.075,179.6682095,3.608924,2.125093,12.90023007,0,0.223694,0,17,-1.2,-3.4,0,1,991,1024,1024,1024,-5,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78500,4/21/25 22:23,4/22/25 5:23,34.01985343,-118.289973,2.952756,,,179.0120415,3.608924,0,10.77982318,53.1148311,14,4,7.075,179.6682095,3.608924,2.125093,12.90023007,0,0,0,17.2,-1.3,-3,0,1,610,1024,1024,1024,-63,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,179.0120415,2.952756,6,P-GPS,
78600,4/21/25 22:23,4/22/25 5:23,34.01985313,-118.2899734,2.624672,,,178.6839575,3.608924,0,10.64872081,53.27034291,15,4,7.075,179.6682095,3.608924,2.125093,12.90023007,0,0,0,17.2,0.9,-1.7,0,1,437,1024,1024,1024,-89,0,0,0,335.5,0,0,24,3.55,3.519,0,0,0,0,4.824,96.8,178.6839575,2.624672,6,P-GPS,
78700,4/21/25 22:23,4/22/25 5:23,34.01985295,-118.2899738,2.624672,,,178.6839575,3.608924,0.223694,10.5584321,53.40682586,15,4,7.065,179.6682095,3.608924,2.125093,12.90023007,-0.223694,0,0,17,7.6,-1,0,1,391,1024,1024,1024,-96,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
78800,4/21/25 22:23,4/22/25 5:23,34.01985282,-118.2899753,2.624672,,,178.6839575,3.608924,0.447388,10.42503314,53.84777075,15,4,7.065,179.6682095,3.608924,2.125093,12.90023007,-0.447388,0,0,17.1,12.1,-0.6,0,1,390,1024,1024,1024,-96,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
78900,4/21/25 22:23,4/22/25 5:23,34.01985248,-118.2899756,2.624672,,,178.6839575,3.608924,1.1408394,10.2885502,54.00131406,15,4,7.065,179.6682095,3.608924,2.125093,12.90023007,-1.11847,-0.223694,0,17.2,14.5,-0.7,0,1,390,1024,1024,1024,-96,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79000,4/21/25 22:23,4/22/25 5:23,34.01985195,-118.2899759,2.624672,,,178.6839575,3.608924,1.5882274,10.08028247,54.2240831,16,4,7.065,179.6682095,3.608924,2.125093,12.90023007,-1.565858,-0.223694,0,17.5,14.9,-1.3,0,1,390,1024,1024,1024,-96,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79100,4/21/25 22:23,4/22/25 5:23,34.01985124,-118.2899763,2.624672,,,178.6839575,3.608924,1.5882274,9.805676167,54.50623534,16,4,7.065,179.6682095,3.608924,2.125093,12.90023007,-2.23694,-0.447388,0,17.7,14.8,-1.7,0,1,389,1024,1024,1024,-96,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79200,4/21/25 22:23,4/22/25 5:23,34.01985097,-118.2899764,2.624672,,,178.6839575,3.608924,2.8185444,9.701312646,54.61483114,16,4,7.065,179.6682095,3.608924,2.8185444,12.90023007,-2.684328,-0.894776,0,17.9,14.3,-1.9,0,1,418,1024,1024,1024,-92,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79300,4/21/25 22:23,4/22/25 5:23,34.0198499,-118.289977,2.624672,,,178.6839575,3.608924,3.3330406,9.293438618,55.03379441,16,4,7.065,179.6682095,3.608924,3.3330406,12.90023007,-3.131716,-1.11847,0,18.1,13.6,-1.7,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79400,4/21/25 22:23,4/22/25 5:23,34.0198486,-118.2899776,2.624672,,,178.6839575,3.608924,3.8251674,8.796653825,55.54593354,13,4,7.065,179.6682095,3.608924,3.8251674,12.90023007,-3.579104,-1.342164,0,18.5,11.7,-1.5,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79500,4/21/25 22:23,4/22/25 5:23,34.01984731,-118.2899784,2.624672,,,178.6839575,3.608924,4.026492,8.301870344,56.07349261,13,4,7.065,179.6682095,3.608924,4.026492,12.90023007,-3.802798,-1.342164,0,19.3,-6.6,-2.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79600,4/21/25 22:23,4/22/25 5:23,34.01984601,-118.2899792,2.624672,,,178.6839575,3.608924,3.8251674,7.807710224,56.60925378,14,4,7.065,179.6682095,3.608924,4.026492,12.90023007,-3.579104,-1.342164,0,19.6,-16.5,-2.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.551,3.52,0,0,0,0,4.953,96.98,178.6839575,2.624672,6,P-GPS,
79700,4/21/25 22:23,4/22/25 5:23,34.01984689,-118.28998,2.624672,,,178.6839575,3.608924,2.908022,8.112204984,57.00131416,14,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-2.684328,-1.11847,0,19.3,-17.4,-1.9,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
79800,4/21/25 22:23,4/22/25 5:23,34.01984653,-118.2899806,2.624672,,,178.6839575,3.608924,2.1922012,7.972211541,57.24803333,12,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-2.013246,-0.894776,0,19.2,-14.9,-1.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
79900,4/21/25 22:23,4/22/25 5:23,34.01984694,-118.2899808,2.624672,,,178.6839575,3.608924,1.7000744,8.120997635,57.40551365,12,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-1.565858,-0.671082,0,19,-12.2,-0.8,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80000,4/21/25 22:23,4/22/25 5:23,34.01984753,-118.2899809,2.624672,,,178.6839575,3.608924,0.4921268,8.33599108,57.62237717,12,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-0.447388,-0.223694,0,19,-9.7,-0.6,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80100,4/21/25 22:23,4/22/25 5:23,34.01985156,-118.2899796,2.624672,,,178.6839575,3.608924,0.3131716,9.820833648,59.1473116,12,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-0.223694,-0.223694,0,19,-6.4,-0.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80200,4/21/25 22:23,4/22/25 5:23,34.01985286,-118.2899794,2.624672,,,178.6839575,3.608924,0,10.29799902,59.62598616,12,4,7.057,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.1,-4.4,-0.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80300,4/21/25 22:23,4/22/25 5:23,34.01985373,-118.2899794,2.624672,,,178.6839575,3.608924,0.223694,10.61489535,59.94324339,12,4,7.057,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.1,-2.7,-0.1,0,1,1024,1050,1024,1024,0,4,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80400,4/21/25 22:23,4/22/25 5:23,34.01985465,-118.2899793,2.624672,,,178.6839575,3.608924,0,10.95000035,60.27821715,13,4,7.057,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.1,-2,-0.4,0,1,1024,1432,1024,1024,0,62,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80500,4/21/25 22:23,4/22/25 5:23,34.01985443,-118.2899796,2.624672,,,178.6839575,3.608924,0.223694,10.86358302,60.40387332,13,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0,19.2,-1.8,1.5,0,1,1024,1467,1024,1024,0,67,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80600,4/21/25 22:23,4/22/25 5:23,34.01985478,-118.2899797,2.624672,,,178.6839575,3.608924,0.223694,10.99258565,60.53379459,13,4,7.057,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0,19.3,-1.9,6.8,0,1,1024,1464,1024,1024,0,67,0,0,335.5,0,0,24,3.545,3.514,0,0,0,0,4.973,96.98,178.6839575,2.624672,6,P-GPS,
80700,4/21/25 22:23,4/22/25 5:23,34.01985431,-118.2899797,2.624672,,,178.6839575,3.608924,0.4921268,10.82027594,60.70669486,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,0.223694,0,19.3,-1.8,8.8,0,1,1024,1464,1024,1024,0,67,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
80800,4/21/25 22:23,4/22/25 5:23,34.0198538,-118.2899796,2.624672,,,178.6839575,3.608924,0.6263432,10.63677856,60.89370274,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,0.447388,0,19.3,-1.8,8.8,0,1,1024,1451,1024,1024,0,65,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
80900,4/21/25 22:23,4/22/25 5:23,34.01985131,-118.2899795,2.624672,,,178.6839575,3.608924,1.006623,9.729396637,61.80610434,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,0.894776,0,19.4,-1.5,8.7,0,1,1024,1451,1024,1024,0,65,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81000,4/21/25 22:23,4/22/25 5:23,34.01985105,-118.2899788,2.624672,,,178.6839575,3.608924,1.4092722,9.649639416,62.03084188,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,1.342164,0,19.5,-1.3,8.5,0,1,1024,1406,1024,1024,0,58,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81100,4/21/25 22:23,4/22/25 5:23,34.01985073,-118.2899781,2.624672,,,178.6839575,3.608924,1.6329662,9.554396631,62.2847789,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,1.565858,0,19.5,-1.2,7.7,0,1,1024,1360,1024,1024,0,51,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81200,4/21/25 22:23,4/22/25 5:23,34.01985037,-118.2899771,2.624672,,,178.6839575,3.608924,1.8342908,9.457415001,62.59481828,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,1.789552,0,19.5,-1.1,6.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81300,4/21/25 22:23,4/22/25 5:23,34.01985009,-118.289976,2.624672,,,178.6839575,3.608924,1.8342908,9.405446495,62.94750858,13,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,2.013246,0,19.5,-0.9,1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81400,4/21/25 22:23,4/22/25 5:23,34.0198493,-118.2899747,2.624672,,,178.6839575,3.28084,1.8342908,9.200558037,63.44750859,11,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.447388,1.789552,0,19.3,-0.9,-8.8,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81500,4/21/25 22:23,4/22/25 5:23,34.01984901,-118.2899737,2.624672,,,178.6839575,3.28084,1.5882274,9.170669585,63.769359,11,4,7.052,179.6682095,3.608924,4.026492,12.90023007,-0.223694,1.565858,0,19.6,-0.8,-10.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81600,4/21/25 22:23,4/22/25 5:23,34.01984876,-118.2899728,2.624672,,,178.6839575,3.28084,1.11847,9.150951736,64.04068446,12,4,7.052,179.6682095,3.608924,4.026492,12.90023007,0,1.11847,0,19.8,-0.5,-8.7,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.517,0,0,0,0,5.103,97.16,178.6839575,2.624672,6,P-GPS,
81700,4/21/25 22:23,4/22/25 5:23,34.01984846,-118.2899721,2.624672,,,178.6839575,3.28084,0.894776,9.106463546,64.27690494,12,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0.894776,0,19.8,-0.7,-7.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
81800,4/21/25 22:23,4/22/25 5:23,34.01984788,-118.2899714,2.624672,,,178.6839575,3.28084,0.671082,8.97145698,64.56988396,12,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0.671082,0,19.8,-0.6,-5.9,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
